active,location_id,location_name,location_name_fr,operated_by,operated_by_fr,city,address,address_fr,postal_code,province,latitude,longitude,phu_id,phu,phu_fr,phone,website,monday,tuesday,wednesday,thursday,friday,saturday,sunday,after_hours,appointments,walk_ins,drive_through,children_under_2,accessible,temporarily_closed,pharmacy,community_lab,assessment_centre,email,online_appointments,phone_appointments,symptomatic,general_population,age_threshold,weeks_pregnant,french_language_services,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr
,1179,Shoppers Drug Mart,,,,Markham,7700 Markham Road,,L3S 3K5,ON,43.853611,-79.257115,,York Region Public Health Services,,,https://covid-19.shoppersdrugmart.ca/en,09:00-00:00,09:00-00:00,09:00-00:00,09:00-00:00,09:00-00:00,09:00-00:00,09:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1180,Shoppers Drug Mart,,,,Mississauga,579A Lakeshore Road East,,L5G 1H9,ON,43.568675,-79.569375,,Peel Public Health,,,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,09:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1181,Shoppers Drug Mart,,,,Mississauga,700 Burnhamthorpe Road East,,L4Y 2X3,ON,43.607774,-79.617734,,Peel Public Health,,905-279-1812,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1182,Shoppers Drug Mart,,,,Mississauga,2000 Credit Valley Road,,L5M 4N4,ON,43.562227,-79.702184,,Peel Public Health,,,https://covid-19.shoppersdrugmart.ca/en,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-14:00,09:00-14:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1183,Shoppers Drug Mart,,,,Mississauga,5100 Erin Mills Parkway,,L5M 4Z5,ON,43.55789,-79.711596,,Peel Public Health,,905-569-3939,https://covid-19.shoppersdrugmart.ca/en,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-18:00,11:00-18:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,Yes,,2y,,,,,,,,,
,1184,Shoppers Drug Mart,,,,Mississauga,128 Queen Street South,,L5M 1K8,ON,43.58211,-79.717113,,Peel Public Health,,905-567-0744,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,09:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,Yes,,2y,,,,,,,,,
,1185,Shoppers Drug Mart,,,,Mississauga,920 Southdown Road,,L5J 2Y4,ON,43.507898,-79.630821,,Peel Public Health,,,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,09:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
Yes,1186,Shoppers Drug Mart,,,,Mississauga,3163 Winston Churchill Boulevard,,L5L 2W1,ON,43.526573,-79.684284,,Peel Public Health,,905-607-7871,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,Yes,,2y,,,,,,,,,
,1187,Shoppers Drug Mart,,,,Pickering,1355 Kingston Road,,L1V 1B8,ON,43.83678,-79.086836,,Durham Region Health Department,,,https://covid-19.shoppersdrugmart.ca/en,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1188,Shoppers Drug Mart,,,,Port Hope,249 Ontario Street,,L1A 3Y9,ON,43.9631422,-78.2899153,,"Haliburton, Kawartha, Pine Ridge District Health Unit",,905-885-8740,https://covid-19.shoppersdrugmart.ca/en,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,closed,closed,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1189,Shoppers Drug Mart,,,,Port Perry,1865 Scugog Street,,L9L 1J3,ON,44.101247,-78.941053,,Durham Region Health Department,,,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1190,Shoppers Drug Mart,,,,Smiths Falls,54 Beckwith Street North,,K7A 2B5,ON,44.9015046,-76.0219815,,"Leeds,Grenville, and Lanark District Health Unit",,,https://covid-19.shoppersdrugmart.ca/en,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-18:00,09:00-18:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1191,Shoppers Drug Mart,,,,Stouffville,12277 10th Line,,L4A 7W6,ON,43.975615,-79.229996,,York Region Public Health Services,,,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,10:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,Yes,,2y,,,,,,,,,
,1192,Shoppers Drug Mart,,,,Stouffville,5710 Main Street,,L4A 8A9,ON,43.968258,-79.264794,,York Region Public Health Services,,,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,10:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1193,Shoppers Drug Mart,,,,Thornhill,441 Clark Avenue West,,L4J 6W8,ON,43.804531,-79.437811,,York Region Public Health Services,,,https://covid-19.shoppersdrugmart.ca/en,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,10:00-16:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1194,Shoppers Drug Mart,,,,Woodbridge,"9200 Weston Road, Building C",,L4H 2P8,ON,43.826682,-79.556905,,York Region Public Health Services,,,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,09:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1195,Shoppers Drug Mart,,,,Waterloo,600 Laurelwood Drive,,N2V 0A2,ON,43.4722304,-80.592366,,"Region of Waterloo, Public Health",,,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1196,Shoppers Drug Mart,,,,Whitby,3100 Garden Street,,L1R 2G8,ON,43.9023004,-78.9419311,,Durham Region Health Department,,,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1197,Shoppers Drug Mart,,,,Whitby,4081 Thickson Road North,,L1R 2X3,ON,43.923321,-78.9258857,,Durham Region Health Department,,,https://covid-19.shoppersdrugmart.ca/en,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,10:00-22:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1198,Shoppers Drug Mart,,,,Woodbridge,4000 Highway 7,,L4L 1A6,ON,43.788049,-79.5571927,,York Region Public Health Services,,,https://covid-19.shoppersdrugmart.ca/en,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,1199,Baden Village Pharmacy,,,,Baden,"18 Snyders Road, Unit 6A",,N3A 0A7,ON,43.404204,-80.669659,,"Region of Waterloo, Public Health",,,https://bvpharmacy.medmeapp.ca/schedule,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,10:00-14:00,closed,,Yes,No,,,,,Yes,,,,https://bvpharmacy.medmeapp.ca/schedule,Yes,,,,,,,,,,,,
,1200,Bank Street Medical Pharmacy,,,,Ottawa,1935 Bank Street,,K1V 8A3,ON,45.368004,-75.661519,,Ottawa Public Health,,,https://bankstreetpharmacy.medmeapp.ca/schedule,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-12:00,closed,,Yes,No,,,,,Yes,,,,https://bankstreetpharmacy.medmeapp.ca/schedule,Yes,,,,,,,,,,,,
Yes,1201,Beverly Med Pharmacy,,,,Richmond Hill,"9201 Yonge Street, Unit NW-6",,L4C 1H9,ON,43.6690222,-79.391605,,York Region Public Health Services,,905-597-2444,,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,10:00-15:00,closed,,Yes,No,,,,,Yes,,,,,Yes,Yes,,0m,,,,,,,,,
,1202,Cahoon's Pharmacy,,,,Deep River,37 Banting Dr.,,K0J 1P0,ON,46.099959,-77.48706,,Renfrew County and District Health Unit,,,https://cahoonspharmacy.medmeapp.com/schedule,10:00-11:00,,,,,,closed,,Yes,No,,,,,Yes,,,,https://cahoonspharmacy.medmeapp.com/schedule,Yes,,,,,,,,,,,,
,1203,Real Canadian Superstore,,,,Kanata,760 Eagleson Road,,K2M 0A7,ON,45.282651,-75.867092,,Ottawa Public Health,,,www.Realcanadiansuperstore.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-18:00,09:00-18:00,,Yes,No,,,,,Yes,,,,www.Realcanadiansuperstore.ca/covid19,Yes,,,,,,,,,,,,
,1204,Your Independent Grocer,,,,Nepean,3777 Strandherd Drive,,K2J 4B1,ON,45.268053,-75.747913,,Ottawa Public Health,,,www.yourindependentgrocer.ca/covid19,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,09:00-17:00,10:00-17:00,,Yes,No,,,,,Yes,,,,www.yourindependentgrocer.ca/covid19,Yes,,,,,,,,,,,,
,1205,Loblaw,,,,Vanier,100 McArthur Avenue,,K1L 6P9,ON,45.429443,-75.664661,,Ottawa Public Health,,,www.Loblaws.ca/covid19,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,08:00-17:00,08:00-17:00,,Yes,No,,,,,Yes,,,,www.Loblaws.ca/covid19,Yes,,,,,,,,,,,,
Yes,1206,Elora Apothecary,,,,Elora,"115 Geddes Street, Unit B",,N0B 1S0,ON,43.683602,-80.430272,,Wellington-Dufferin-Guelph Health Unit,,,https://pharmasaveelora.medmeapp.com/schedule,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,10:00-14:00,closed,,Yes,No,,,,,Yes,,,,https://pharmasaveelora.medmeapp.com/schedule,Yes,Yes,,0m,,,,,,,,,
,1207,Food Basics Pharmacy,,,,Hamilton,751 Upper James Street,,L9C 3A1,ON,43.2297015,-79.8792514,,Hamilton Public Health Services,,,https://foodbasics.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://foodbasics.ca/covid19,Yes,,,,,,,,,,,,
,1208,Food Basics Pharmacy,,,,Ajax,280 Harwood Avenue South,,L1S 2J1,ON,43.84596,-79.020846,,Durham Region Health Department,,,https://foodbasics.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://foodbasics.ca/covid19,Yes,,,,,,,,,,,,
,1209,Food Basics Pharmacy,,,,Kitchener,655 Fairway Road South,,N2C 1X4,ON,43.4184908,-80.4511569,,"Region of Waterloo, Public Health",,,https://foodbasics.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://foodbasics.ca/covid19,Yes,,,,,,,,,,,,
,1210,Food Basics Pharmacy,,,,Kitchener,370 Highland Road West,,N2M 3C7,ON,43.4375074,-80.5119009,,"Region of Waterloo, Public Health",,,https://foodbasics.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://foodbasics.ca/covid19,Yes,,,,,,,,,,,,
,1211,Food Basics Pharmacy,,,,Richmond Hill,1070 Major Mackenzie Drive East,,L4S 1P3,ON,43.8774618,-79.4109097,,York Region Public Health Services,,,https://foodbasics.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://foodbasics.ca/covid19,Yes,,,,,,,,,,,,
,1212,FreshCo Pharmacy,,,,Woodbridge,3737 Major Mackenzie Drive,,L4H 0A2,ON,43.8440784,-79.5594021,,York Region Public Health Services,,,www.pharmacyappointments.ca,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,www.pharmacyappointments.ca,Yes,,,,,,,,,,,,
,1213,FreshCo Pharmacy #7265,,,,Thornhill,800 Steeles Avenue West,,L4J 7L2,ON,43.79303,-79.447708,,York Region Public Health Services,,,www.pharmacyappointments.ca,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,www.pharmacyappointments.ca,Yes,,,,,,,,,,,,
,1214,FreshCo Pharmacy,,,,Cornwall,525 Ninth Street East,,K6H 0A3,ON,45.031904,-74.723473,,Eastern Ontario Health Unit,,,www.pharmacyappointments.ca,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,www.pharmacyappointments.ca,Yes,,,,,,,,,,,,
,1215,Glebe Apothecary,,,,Ottawa,778 Bank Street,,K1S 3V6,ON,45.403282,-75.688676,,Ottawa Public Health,,,www.shoppersdrugmart.ca/covid19,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-18:00,12:00-17:00,,Yes,No,,,,,Yes,,,,www.shoppersdrugmart.ca/covid19,Yes,,,,,,,,,,,,
,1216,Health Centre Pharmacy,,,,Courtice,1450 Highway 2,,L1E 3C3,ON,43.9074265,-78.8076018,,Durham Region Health Department,,905-721-0011,https://healthcentremp.medmeapp.com/schedule/,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-15:00,,Yes,No,,,,,Yes,,,,https://healthcentremp.medmeapp.com/schedule/,Yes,,,,,,,,,,,,
,1217,Holland Street Pharmacy,,,,Bradford,"484 Holland Street West, Unit B3",,L3Z 0A2,ON,43.8787173,-79.7576516,,Simcoe Muskoka District Health Unit,,,http://hollandstreetmedical.com/,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,09:00-14:00,09:00-17:00,closed,,Yes,No,,,,,Yes,,,,http://hollandstreetmedical.com/,Yes,,,,,,,,,,,,
Yes,1218,Lakeview Pharmacy,,,,Woodstock,"805 Vansittart Avenue, Unit 2",,N4T 0L6,ON,43.1513639,-80.7719082,,Southwestern Public Health,,,www.bookmyshot.com/519-539-7777,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,10:00-14:00,closed,,Yes,No,,,,,Yes,,,,www.bookmyshot.com/519-539-7777,Yes,Yes,,2y,,,,,,,,,
,1219,Metro Pharmacy,,,,Bowmanville,243 King Street East,,L1C 3X1,ON,43.651011,-79.368454,,Durham Region Health Department,,,https://metro.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://metro.ca/covid19,Yes,,,,,,,,,,,,
,1220,Metro Pharmacy,,,,Burlington,2010 Appleby Line,,L7L 6M6,ON,43.39234,-79.8638071,,Halton Region Health Department,,,https://metro.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-19:00,,Yes,No,,,,,Yes,,,,https://metro.ca/covid19,Yes,,,,,,,,,,,,
,1221,Metro Pharmacy,,,,Hamilton,1161 Barton Street East,,L8H 2V2,ON,43.2532036,-79.8125437,,Hamilton Public Health Services,,,https://metro.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://metro.ca/covid19,Yes,,,,,,,,,,,,
,1222,Metro Pharmacy,,,,Mississauga,3221 Derry Road West,,L5N 7L7,ON,43.5837755,-79.7776857,,Peel Public Health,,,https://metro.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://metro.ca/covid19,Yes,,,,,,,,,,,,
,1223,Metro Pharmacy,,,,Mississauga,2225 Erin Mills Parkway,,L5K 1T9,ON,43.530732,-79.6545055,,Peel Public Health,,,https://metro.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://metro.ca/covid19,Yes,,,,,,,,,,,,
,1224,Metro Pharmacy,,,,Mississauga,910 Southdown Road,,L5G 2Y4,ON,43.508232,-79.630296,,Peel Public Health,,,https://metro.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://metro.ca/covid19,Yes,,,,,,,,,,,,
,1225,Metro Pharmacy,,,,Oakville,"280 North Service Road, Unit 1A",,L6M 2S2,ON,43.447182,-79.705432,,Halton Region Health Department,,,https://metro.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://metro.ca/covid19,Yes,,,,,,,,,,,,
,1226,Metro Pharmacy,,,,Ottawa,4510 Innes Road,,K4A 4C5,ON,45.4612312,-75.4844427,,Ottawa Public Health,,,https://metro.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://metro.ca/covid19,Yes,,,,,,,,,,,,
,1227,Metro Pharmacy,,,,Trenton,53 Quinte Street,,K8V 3S8,ON,44.098301,-77.576943,,Hastings and Prince Edward Counties Health Unit,,,https://metro.ca/covid19,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-17:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://metro.ca/covid19,Yes,,,,,,,,,,,,
,1228,North Hastings Family Pharmacy,,,,Bancroft,217 Hastings Street North,,K0L 1C0,ON,45.06866,-77.861972,,Hastings and Prince Edward Counties Health Unit,,,www.nhfp.ca,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,09:00-16:00,closed,,Yes,No,,,,,Yes,,,,www.nhfp.ca,Yes,,,,,,,,,,,,
,1229,Pellow Pharmasave,,,,Walkerton,232 Durham Street East,,N0G 2V0,ON,43.8328122,-81.3875438,,Grey-Bruce Health Unit,,,https://pellowpharmasave.medmeapp.ca/schedule,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,closed,,Yes,No,,,,,Yes,,,,https://pellowpharmasave.medmeapp.ca/schedule,Yes,,,,,,,,,,,,
,1230,People's Choice Drug Mart,,,,Pickering,"1755 Pickering Parkway, Unit A2",,L1V 6K5,ON,43.8413212,-79.0700725,,Durham Region Health Department,,905-686-4400,https://peopleschoicedrugmart.medmeapp.ca/schedule/2882,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-16:00,closed,,Yes,No,,,,,Yes,,,,https://peopleschoicedrugmart.medmeapp.ca/schedule/2882,Yes,,,,,,,,,,,,
,1231,Rexall,,,,London,740 Hyde Park Road,,N6H 5W9,ON,42.977089,-81.321848,,Middlesex-London Health Unit,,,https://www.rexall.ca/covid-19/vaccines,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1232,Rexall,,,,Acton,372 Queen Street East,,L7J 2Y5,ON,43.637945,-80.025149,,Halton Region Health Department,,,https://www.rexall.ca/covid-19/vaccines,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-18:00,10:00-18:00,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1233,Rexall,,,,Ajax,"475 Westney Road North, Unit 17",,L1T 3H4,ON,43.868271,-79.038998,,Durham Region Health Department,,,https://www.rexall.ca/covid-19/vaccines,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-18:00,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1234,Rexall,,,,Ajax,240 Harwood Avenue South,,L1S 2H6,ON,43.848158,-79.021493,,Durham Region Health Department,,,https://www.rexall.ca/covid-19/vaccines,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1235,Rexall,,,,Barrie,320 Bayfield Street,,L4M 3B9,ON,44.4015774,-79.7022593,,Simcoe Muskoka District Health Unit,,,https://www.rexall.ca/covid-19/vaccines,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-18:00,10:00-18:00,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1236,Rexall,,,,Barrie,353 Duckworth Street,,L4M 3X8,ON,44.407594,-79.673178,,Simcoe Muskoka District Health Unit,,,https://www.rexall.ca/covid-19/vaccines,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-18:00,10:00-18:00,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1237,Rexall,,,,Belleville,173 Dundas Street East,,K8N 1C9,ON,44.16174,-77.371536,,Hastings and Prince Edward Counties Health Unit,,,https://www.rexall.ca/covid-19/vaccines,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-18:00,09:00-18:00,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1238,Rexall,,,,Brampton,2100 Bovaird Drive,,L6R 3J7,ON,43.747296,-79.743021,,Peel Public Health,,,https://www.rexall.ca/covid-19/vaccines,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,10:00-18:00,11:00-18:00,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1239,Rexall,,,,Brampton,227 Vodden Street East,,L6V 1N2,ON,43.702019,-79.756326,,Peel Public Health,,,https://www.rexall.ca/covid-19/vaccines,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1240,Rexall,,,,Brockville,30 Pearl Street West,,K6V 4B5,ON,44.592536,-75.68793,,"Leeds,Grenville, and Lanark District Health Unit",,,https://www.rexall.ca/covid-19/vaccines,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,09:00-18:00,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1241,Rexall,,,,Burlington,2400 Guelph Line,,L7P 4M7,ON,43.374169,-79.83604,,Halton Region Health Department,,,https://www.rexall.ca/covid-19/vaccines,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-18:00,09:00-18:00,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1242,Rexall,,,,Cambridge,350 Conestoga Boulevard,,N1R 7L7,ON,43.390322,-80.315069,,"Region of Waterloo, Public Health",,,https://www.rexall.ca/covid-19/vaccines,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-17:00,09:00-15:00,closed,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1243,Rexall,,,,Concord,"178 Citation Drive, Unit 2",,L4K 2Z2,ON,43.8250715,-79.5028661,,York Region Public Health Services,,,https://www.rexall.ca/covid-19/vaccines,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-18:00,closed,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1244,Rexall,,,,Gloucester,"1980 Ogilvie Road, Unit 144",,K1J 9L3,ON,45.432487,-75.610296,,Ottawa Public Health,,,https://www.rexall.ca/covid-19/vaccines,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,09:00-17:00,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1245,Rexall,,,,Guelph,265 Eramosa Road,,N1E 2M7,ON,43.557279,-80.248338,,Wellington-Dufferin-Guelph Health Unit,,,https://www.rexall.ca/covid-19/vaccines,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-18:00,09:00-18:00,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
,1246,Rexall,,,,Hamilton,"2 King Street West, Unit 18",,L8P 1A1,ON,43.2575237,-79.8699998,,Hamilton Public Health Services,,,https://www.rexall.ca/covid-19/vaccines,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,12:00-17:00,,Yes,No,,,,,Yes,,,,https://www.rexall.ca/covid-19/vaccines,Yes,,,,,,,,,,,,
